Player_name,Img,Back_no,Position,Height/Weight,Record
오태곤,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/60558.jpg,37,외야수(우투우타),186cm/88kg,"[{'Year': '2011', 'Team': '롯데', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2014', 'Team': '롯데', 'Avg': '0.244', 'Hit': '11', 'HomeRun': '1'}, {'Year': '2015', 'Team': '롯데', 'Avg': '0.275', 'Hit': '90', 'HomeRun': '8'}, {'Year': '2016', 'Team': '롯데', 'Avg': '0.260', 'Hit': '32', 'HomeRun': '3'}, {'Year': '2017', 'Team': 'KT', 'Avg': '0.283', 'Hit': '106', 'HomeRun': '9'}, {'Year': '2018', 'Team': 'KT', 'Avg': '0.254', 'Hit': '87', 'HomeRun': '12'}, {'Year': '2019', 'Team': 'KT', 'Avg': '0.250', 'Hit': '88', 'HomeRun': '6'}, {'Year': '2020', 'Team': 'SK', 'Avg': '0.274', 'Hit': '64', 'HomeRun': '5'}, {'Year': '2021', 'Team': 'SSG', 'Avg': '0.268', 'Hit': '63', 'HomeRun': '9'}, {'Year': '2022', 'Team': 'SSG', 'Avg': '0.232', 'Hit': '61', 'HomeRun': '4'}, {'Year': '2023', 'Team': 'SSG', 'Avg': '0.239', 'Hit': '65', 'HomeRun': '7'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.275', 'Hit': '68', 'HomeRun': '9'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.228', 'Hit': '29', 'HomeRun': '3'}, {'Avg': '0.260', 'Hit': '764', 'HomeRun': '161'}]"
에레디아,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/53827.jpg,27,외야수(좌투우타),178cm/88kg,"[{'Year': '2023', 'Team': 'SSG', 'Avg': '0.323', 'Hit': '153', 'HomeRun': '12'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.360', 'Hit': '195', 'HomeRun': '21'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.282', 'Hit': '42', 'HomeRun': '4'}, {'Avg': '0.335', 'Hit': '390', 'HomeRun': '64'}]"
최지훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50854.jpg,54,외야수(우투좌타),178cm/82kg,"[{'Year': '2020', 'Team': 'SK', 'Avg': '0.258', 'Hit': '120', 'HomeRun': '1'}, {'Year': '2021', 'Team': 'SSG', 'Avg': '0.262', 'Hit': '121', 'HomeRun': '5'}, {'Year': '2022', 'Team': 'SSG', 'Avg': '0.304', 'Hit': '173', 'HomeRun': '10'}, {'Year': '2023', 'Team': 'SSG', 'Avg': '0.268', 'Hit': '124', 'HomeRun': '2'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.275', 'Hit': '133', 'HomeRun': '11'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.278', 'Hit': '88', 'HomeRun': '3'}, {'Avg': '0.275', 'Hit': '759', 'HomeRun': '122'}]"
한유섬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/62895.jpg,35,외야수(우투좌타),190cm/105kg,"[{'Year': '2012', 'Team': 'SK', 'Avg': '0.286', 'Hit': '2', 'HomeRun': '0'}, {'Year': '2013', 'Team': 'SK', 'Avg': '0.263', 'Hit': '75', 'HomeRun': '14'}, {'Year': '2014', 'Team': 'SK', 'Avg': '0.252', 'Hit': '36', 'HomeRun': '3'}, {'Year': '2016', 'Team': 'SK', 'Avg': '0.278', 'Hit': '5', 'HomeRun': '0'}, {'Year': '2017', 'Team': 'SK', 'Avg': '0.294', 'Hit': '103', 'HomeRun': '29'}, {'Year': '2018', 'Team': 'SK', 'Avg': '0.284', 'Hit': '138', 'HomeRun': '41'}, {'Year': '2019', 'Team': 'SK', 'Avg': '0.265', 'Hit': '113', 'HomeRun': '12'}, {'Year': '2020', 'Team': 'SK', 'Avg': '0.249', 'Hit': '48', 'HomeRun': '15'}, {'Year': '2021', 'Team': 'SSG', 'Avg': '0.278', 'Hit': '123', 'HomeRun': '31'}, {'Year': '2022', 'Team': 'SSG', 'Avg': '0.264', 'Hit': '121', 'HomeRun': '21'}, {'Year': '2023', 'Team': 'SSG', 'Avg': '0.273', 'Hit': '91', 'HomeRun': '7'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.235', 'Hit': '109', 'HomeRun': '24'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.265', 'Hit': '73', 'HomeRun': '9'}, {'Avg': '0.267', 'Hit': '1037', 'HomeRun': '213'}]"
고명준,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51868.jpg,18,내야수(우투우타),185cm/94kg,"[{'Year': '2021', 'Team': 'SSG', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2023', 'Team': 'SSG', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.250', 'Hit': '85', 'HomeRun': '11'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.292', 'Hit': '81', 'HomeRun': '7'}, {'Avg': '0.265', 'Hit': '166', 'HomeRun': '30'}]"
조형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51865.jpg,20,포수(우투우타),187cm/95kg,"[{'Year': '2022', 'Team': 'SSG', 'Avg': '0.167', 'Hit': '2', 'HomeRun': '0'}, {'Year': '2023', 'Team': 'SSG', 'Avg': '0.185', 'Hit': '22', 'HomeRun': '2'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.242', 'Hit': '8', 'HomeRun': '0'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.263', 'Hit': '42', 'HomeRun': '3'}, {'Avg': '0.228', 'Hit': '74', 'HomeRun': '10'}]"
최정,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/75847.jpg,14,내야수(우투우타),180cm/90kg,"[{'Year': '2005', 'Team': 'SK', 'Avg': '0.247', 'Hit': '21', 'HomeRun': '1'}, {'Year': '2006', 'Team': 'SK', 'Avg': '0.221', 'Hit': '62', 'HomeRun': '12'}, {'Year': '2007', 'Team': 'SK', 'Avg': '0.267', 'Hit': '109', 'HomeRun': '16'}, {'Year': '2008', 'Team': 'SK', 'Avg': '0.328', 'Hit': '133', 'HomeRun': '12'}, {'Year': '2009', 'Team': 'SK', 'Avg': '0.265', 'Hit': '90', 'HomeRun': '19'}, {'Year': '2010', 'Team': 'SK', 'Avg': '0.300', 'Hit': '120', 'HomeRun': '20'}, {'Year': '2011', 'Team': 'SK', 'Avg': '0.310', 'Hit': '125', 'HomeRun': '20'}, {'Year': '2012', 'Team': 'SK', 'Avg': '0.300', 'Hit': '142', 'HomeRun': '26'}, {'Year': '2013', 'Team': 'SK', 'Avg': '0.316', 'Hit': '137', 'HomeRun': '28'}, {'Year': '2014', 'Team': 'SK', 'Avg': '0.305', 'Hit': '94', 'HomeRun': '14'}, {'Year': '2015', 'Team': 'SK', 'Avg': '0.295', 'Hit': '81', 'HomeRun': '17'}, {'Year': '2016', 'Team': 'SK', 'Avg': '0.288', 'Hit': '144', 'HomeRun': '40'}, {'Year': '2017', 'Team': 'SK', 'Avg': '0.316', 'Hit': '136', 'HomeRun': '46'}, {'Year': '2018', 'Team': 'SK', 'Avg': '0.244', 'Hit': '99', 'HomeRun': '35'}, {'Year': '2019', 'Team': 'SK', 'Avg': '0.292', 'Hit': '147', 'HomeRun': '29'}, {'Year': '2020', 'Team': 'SK', 'Avg': '0.270', 'Hit': '122', 'HomeRun': '33'}, {'Year': '2021', 'Team': 'SSG', 'Avg': '0.278', 'Hit': '121', 'HomeRun': '35'}, {'Year': '2022', 'Team': 'SSG', 'Avg': '0.266', 'Hit': '110', 'HomeRun': '26'}, {'Year': '2023', 'Team': 'SSG', 'Avg': '0.297', 'Hit': '140', 'HomeRun': '29'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.291', 'Hit': '136', 'HomeRun': '37'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.196', 'Hit': '29', 'HomeRun': '10'}, {'Avg': '0.286', 'Hit': '2298', 'HomeRun': '426'}]"
박성한,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/67893.jpg,2,내야수(우투좌타),180cm/77kg,"[{'Year': '2017', 'Team': 'SK', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2018', 'Team': 'SK', 'Avg': '0.135', 'Hit': '7', 'HomeRun': '0'}, {'Year': '2020', 'Team': 'SK', 'Avg': '0.242', 'Hit': '24', 'HomeRun': '2'}, {'Year': '2021', 'Team': 'SSG', 'Avg': '0.302', 'Hit': '123', 'HomeRun': '4'}, {'Year': '2022', 'Team': 'SSG', 'Avg': '0.298', 'Hit': '147', 'HomeRun': '2'}, {'Year': '2023', 'Team': 'SSG', 'Avg': '0.266', 'Hit': '122', 'HomeRun': '9'}, {'Year': '2024', 'Team': 'SSG', 'Avg': '0.301', 'Hit': '147', 'HomeRun': '10'}, {'Year': '2025', 'Team': 'SSG', 'Avg': '0.248', 'Hit': '67', 'HomeRun': '4'}, {'Avg': '0.280', 'Hit': '637', 'HomeRun': '108'}]"
양의지,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/76232.jpg,25,포수(우투우타),180cm/95kg,"[{'Year': '2007', 'Team': '두산', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2010', 'Team': '두산', 'Avg': '0.267', 'Hit': '100', 'HomeRun': '20'}, {'Year': '2011', 'Team': '두산', 'Avg': '0.301', 'Hit': '113', 'HomeRun': '4'}, {'Year': '2012', 'Team': '두산', 'Avg': '0.279', 'Hit': '100', 'HomeRun': '5'}, {'Year': '2013', 'Team': '두산', 'Avg': '0.248', 'Hit': '77', 'HomeRun': '7'}, {'Year': '2014', 'Team': '두산', 'Avg': '0.294', 'Hit': '87', 'HomeRun': '10'}, {'Year': '2015', 'Team': '두산', 'Avg': '0.326', 'Hit': '144', 'HomeRun': '20'}, {'Year': '2016', 'Team': '두산', 'Avg': '0.319', 'Hit': '106', 'HomeRun': '22'}, {'Year': '2017', 'Team': '두산', 'Avg': '0.277', 'Hit': '96', 'HomeRun': '14'}, {'Year': '2018', 'Team': '두산', 'Avg': '0.358', 'Hit': '157', 'HomeRun': '23'}, {'Year': '2019', 'Team': 'NC', 'Avg': '0.354', 'Hit': '138', 'HomeRun': '20'}, {'Year': '2020', 'Team': 'NC', 'Avg': '0.328', 'Hit': '151', 'HomeRun': '33'}, {'Year': '2021', 'Team': 'NC', 'Avg': '0.325', 'Hit': '156', 'HomeRun': '30'}, {'Year': '2022', 'Team': 'NC', 'Avg': '0.283', 'Hit': '121', 'HomeRun': '20'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.305', 'Hit': '134', 'HomeRun': '17'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.314', 'Hit': '135', 'HomeRun': '17'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.299', 'Hit': '81', 'HomeRun': '12'}, {'Avg': '0.307', 'Hit': '1896', 'HomeRun': '340'}]"
오명진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/50208.jpg,6,내야수(우투좌타),179cm/79kg,"[{'Year': '2020', 'Team': '두산', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2021', 'Team': '두산', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.000', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.284', 'Hit': '55', 'HomeRun': '2'}, {'Avg': '0.272', 'Hit': '55', 'HomeRun': '9'}]"
박계범,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64468.jpg,14,내야수(우투우타),177cm/84kg,"[{'Year': '2015', 'Team': '삼성', 'Avg': '-', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2016', 'Team': '삼성', 'Avg': '-', 'Hit': '0', 'HomeRun': '0'}, {'Year': '2019', 'Team': '삼성', 'Avg': '0.256', 'Hit': '43', 'HomeRun': '4'}, {'Year': '2020', 'Team': '삼성', 'Avg': '0.195', 'Hit': '32', 'HomeRun': '3'}, {'Year': '2021', 'Team': '두산', 'Avg': '0.267', 'Hit': '86', 'HomeRun': '5'}, {'Year': '2022', 'Team': '두산', 'Avg': '0.221', 'Hit': '32', 'HomeRun': '2'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.219', 'Hit': '37', 'HomeRun': '2'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.200', 'Hit': '3', 'HomeRun': '0'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.226', 'Hit': '19', 'HomeRun': '0'}, {'Avg': '0.236', 'Hit': '252', 'HomeRun': '46'}]"
박준순,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55252.jpg,52,내야수(우투우타),180cm/80kg,"[{'Year': '2025', 'Team': '두산', 'Avg': '0.279', 'Hit': '19', 'HomeRun': '2'}, {'Avg': '0.279', 'Hit': '19', 'HomeRun': '1'}]"
케이브,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/55208.jpg,8,외야수(좌투좌타),183cm/90kg,"[{'Year': '2025', 'Team': '두산', 'Avg': '0.301', 'Hit': '88', 'HomeRun': '6'}, {'Avg': '0.301', 'Hit': '88', 'HomeRun': '18'}]"
정수빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79231.jpg,31,외야수(좌투좌타),175cm/70kg,"[{'Year': '2009', 'Team': '두산', 'Avg': '0.264', 'Hit': '61', 'HomeRun': '3'}, {'Year': '2010', 'Team': '두산', 'Avg': '0.322', 'Hit': '46', 'HomeRun': '1'}, {'Year': '2011', 'Team': '두산', 'Avg': '0.285', 'Hit': '118', 'HomeRun': '1'}, {'Year': '2012', 'Team': '두산', 'Avg': '0.235', 'Hit': '74', 'HomeRun': '0'}, {'Year': '2013', 'Team': '두산', 'Avg': '0.276', 'Hit': '63', 'HomeRun': '2'}, {'Year': '2014', 'Team': '두산', 'Avg': '0.306', 'Hit': '132', 'HomeRun': '6'}, {'Year': '2015', 'Team': '두산', 'Avg': '0.295', 'Hit': '145', 'HomeRun': '2'}, {'Year': '2016', 'Team': '두산', 'Avg': '0.242', 'Hit': '65', 'HomeRun': '2'}, {'Year': '2018', 'Team': '두산', 'Avg': '0.367', 'Hit': '36', 'HomeRun': '2'}, {'Year': '2019', 'Team': '두산', 'Avg': '0.265', 'Hit': '117', 'HomeRun': '0'}, {'Year': '2020', 'Team': '두산', 'Avg': '0.298', 'Hit': '146', 'HomeRun': '5'}, {'Year': '2021', 'Team': '두산', 'Avg': '0.259', 'Hit': '81', 'HomeRun': '3'}, {'Year': '2022', 'Team': '두산', 'Avg': '0.259', 'Hit': '105', 'HomeRun': '3'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.287', 'Hit': '143', 'HomeRun': '2'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.284', 'Hit': '145', 'HomeRun': '4'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.260', 'Hit': '72', 'HomeRun': '4'}, {'Avg': '0.279', 'Hit': '1549', 'HomeRun': '210'}]"
강승호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/63123.jpg,23,내야수(우투우타),178cm/88kg,"[{'Year': '2016', 'Team': 'LG', 'Avg': '0.184', 'Hit': '7', 'HomeRun': '0'}, {'Year': '2017', 'Team': 'LG', 'Avg': '0.250', 'Hit': '62', 'HomeRun': '5'}, {'Year': '2018', 'Team': 'SK', 'Avg': '0.255', 'Hit': '47', 'HomeRun': '3'}, {'Year': '2019', 'Team': 'SK', 'Avg': '0.154', 'Hit': '6', 'HomeRun': '2'}, {'Year': '2021', 'Team': '두산', 'Avg': '0.239', 'Hit': '72', 'HomeRun': '7'}, {'Year': '2022', 'Team': '두산', 'Avg': '0.264', 'Hit': '117', 'HomeRun': '10'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.265', 'Hit': '111', 'HomeRun': '7'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.280', 'Hit': '146', 'HomeRun': '18'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.217', 'Hit': '49', 'HomeRun': '3'}, {'Avg': '0.255', 'Hit': '617', 'HomeRun': '136'}]"
김재환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78224.jpg,32,외야수(우투좌타),183cm/90kg,"[{'Year': '2008', 'Team': '두산', 'Avg': '0.143', 'Hit': '3', 'HomeRun': '0'}, {'Year': '2011', 'Team': '두산', 'Avg': '0.185', 'Hit': '10', 'HomeRun': '2'}, {'Year': '2012', 'Team': '두산', 'Avg': '0.128', 'Hit': '5', 'HomeRun': '1'}, {'Year': '2014', 'Team': '두산', 'Avg': '0.306', 'Hit': '26', 'HomeRun': '3'}, {'Year': '2015', 'Team': '두산', 'Avg': '0.235', 'Hit': '36', 'HomeRun': '7'}, {'Year': '2016', 'Team': '두산', 'Avg': '0.325', 'Hit': '160', 'HomeRun': '37'}, {'Year': '2017', 'Team': '두산', 'Avg': '0.340', 'Hit': '185', 'HomeRun': '35'}, {'Year': '2018', 'Team': '두산', 'Avg': '0.334', 'Hit': '176', 'HomeRun': '44'}, {'Year': '2019', 'Team': '두산', 'Avg': '0.283', 'Hit': '140', 'HomeRun': '15'}, {'Year': '2020', 'Team': '두산', 'Avg': '0.266', 'Hit': '137', 'HomeRun': '30'}, {'Year': '2021', 'Team': '두산', 'Avg': '0.274', 'Hit': '130', 'HomeRun': '27'}, {'Year': '2022', 'Team': '두산', 'Avg': '0.248', 'Hit': '111', 'HomeRun': '23'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.220', 'Hit': '89', 'HomeRun': '10'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.283', 'Hit': '134', 'HomeRun': '29'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.244', 'Hit': '63', 'HomeRun': '7'}, {'Avg': '0.282', 'Hit': '1405', 'HomeRun': '266'}]"
정수빈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79231.jpg,31,외야수(좌투좌타),175cm/70kg,"[{'Year': '2009', 'Team': '두산', 'Avg': '0.264', 'Hit': '61', 'HomeRun': '3'}, {'Year': '2010', 'Team': '두산', 'Avg': '0.322', 'Hit': '46', 'HomeRun': '1'}, {'Year': '2011', 'Team': '두산', 'Avg': '0.285', 'Hit': '118', 'HomeRun': '1'}, {'Year': '2012', 'Team': '두산', 'Avg': '0.235', 'Hit': '74', 'HomeRun': '0'}, {'Year': '2013', 'Team': '두산', 'Avg': '0.276', 'Hit': '63', 'HomeRun': '2'}, {'Year': '2014', 'Team': '두산', 'Avg': '0.306', 'Hit': '132', 'HomeRun': '6'}, {'Year': '2015', 'Team': '두산', 'Avg': '0.295', 'Hit': '145', 'HomeRun': '2'}, {'Year': '2016', 'Team': '두산', 'Avg': '0.242', 'Hit': '65', 'HomeRun': '2'}, {'Year': '2018', 'Team': '두산', 'Avg': '0.367', 'Hit': '36', 'HomeRun': '2'}, {'Year': '2019', 'Team': '두산', 'Avg': '0.265', 'Hit': '117', 'HomeRun': '0'}, {'Year': '2020', 'Team': '두산', 'Avg': '0.298', 'Hit': '146', 'HomeRun': '5'}, {'Year': '2021', 'Team': '두산', 'Avg': '0.259', 'Hit': '81', 'HomeRun': '3'}, {'Year': '2022', 'Team': '두산', 'Avg': '0.259', 'Hit': '105', 'HomeRun': '3'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.287', 'Hit': '143', 'HomeRun': '2'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.284', 'Hit': '145', 'HomeRun': '4'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.260', 'Hit': '72', 'HomeRun': '4'}, {'Avg': '0.279', 'Hit': '1549', 'HomeRun': '210'}]"
이유찬,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/67207.jpg,13,내야수(우투우타),175cm/68kg,"[{'Year': '2018', 'Team': '두산', 'Avg': '0.273', 'Hit': '6', 'HomeRun': '0'}, {'Year': '2019', 'Team': '두산', 'Avg': '0.231', 'Hit': '3', 'HomeRun': '0'}, {'Year': '2020', 'Team': '두산', 'Avg': '0.258', 'Hit': '23', 'HomeRun': '0'}, {'Year': '2022', 'Team': '두산', 'Avg': '0.241', 'Hit': '7', 'HomeRun': '1'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.243', 'Hit': '51', 'HomeRun': '1'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.277', 'Hit': '64', 'HomeRun': '3'}, {'Year': '2025', 'Team': '두산', 'Avg': '0.270', 'Hit': '27', 'HomeRun': '0'}, {'Avg': '0.261', 'Hit': '181', 'HomeRun': '26'}]"
문상철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/64007.jpg,24,내야수(우투우타),184cm/85kg,"[{'Year': '2015', 'Team': 'KT', 'Avg': '0.163', 'Hit': '13', 'HomeRun': '2'}, {'Year': '2016', 'Team': 'KT', 'Avg': '0.200', 'Hit': '16', 'HomeRun': '1'}, {'Year': '2019', 'Team': 'KT', 'Avg': '0.200', 'Hit': '12', 'HomeRun': '2'}, {'Year': '2020', 'Team': 'KT', 'Avg': '0.260', 'Hit': '40', 'HomeRun': '8'}, {'Year': '2021', 'Team': 'KT', 'Avg': '0.219', 'Hit': '21', 'HomeRun': '2'}, {'Year': '2022', 'Team': 'KT', 'Avg': '0.224', 'Hit': '11', 'HomeRun': '2'}, {'Year': '2023', 'Team': 'KT', 'Avg': '0.260', 'Hit': '79', 'HomeRun': '9'}, {'Year': '2024', 'Team': 'KT', 'Avg': '0.256', 'Hit': '89', 'HomeRun': '17'}, {'Year': '2025', 'Team': 'KT', 'Avg': '0.218', 'Hit': '32', 'HomeRun': '4'}, {'Avg': '0.238', 'Hit': '313', 'HomeRun': '59'}]"
장성우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/78548.jpg,22,포수(우투우타),187cm/100kg,"[{'Year': '2009', 'Team': '롯데', 'Avg': '0.265', 'Hit': '26', 'HomeRun': '1'}, {'Year': '2010', 'Team': '롯데', 'Avg': '0.180', 'Hit': '18', 'HomeRun': '1'}, {'Year': '2011', 'Team': '롯데', 'Avg': '0.258', 'Hit': '16', 'HomeRun': '0'}, {'Year': '2014', 'Team': '롯데', 'Avg': '0.274', 'Hit': '23', 'HomeRun': '1'}, {'Year': '2015', 'Team': 'KT', 'Avg': '0.284', 'Hit': '123', 'HomeRun': '13'}, {'Year': '2017', 'Team': 'KT', 'Avg': '0.231', 'Hit': '68', 'HomeRun': '8'}, {'Year': '2018', 'Team': 'KT', 'Avg': '0.258', 'Hit': '92', 'HomeRun': '13'}, {'Year': '2019', 'Team': 'KT', 'Avg': '0.262', 'Hit': '96', 'HomeRun': '7'}, {'Year': '2020', 'Team': 'KT', 'Avg': '0.278', 'Hit': '111', 'HomeRun': '13'}, {'Year': '2021', 'Team': 'KT', 'Avg': '0.231', 'Hit': '89', 'HomeRun': '14'}, {'Year': '2022', 'Team': 'KT', 'Avg': '0.260', 'Hit': '94', 'HomeRun': '18'}, {'Year': '2023', 'Team': 'KT', 'Avg': '0.288', 'Hit': '118', 'HomeRun': '11'}, {'Year': '2024', 'Team': 'KT', 'Avg': '0.268', 'Hit': '112', 'HomeRun': '19'}, {'Year': '2025', 'Team': 'KT', 'Avg': '0.255', 'Hit': '65', 'HomeRun': '7'}, {'Avg': '0.261', 'Hit': '1051', 'HomeRun': '156'}]"
강백호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/68050.jpg,50,포수(우투좌타),184cm/98kg,"[{'Year': '2018', 'Team': 'KT', 'Avg': '0.290', 'Hit': '153', 'HomeRun': '29'}, {'Year': '2019', 'Team': 'KT', 'Avg': '0.336', 'Hit': '147', 'HomeRun': '13'}, {'Year': '2020', 'Team': 'KT', 'Avg': '0.330', 'Hit': '165', 'HomeRun': '23'}, {'Year': '2021', 'Team': 'KT', 'Avg': '0.347', 'Hit': '179', 'HomeRun': '16'}, {'Year': '2022', 'Team': 'KT', 'Avg': '0.245', 'Hit': '58', 'HomeRun': '6'}, {'Year': '2023', 'Team': 'KT', 'Avg': '0.265', 'Hit': '63', 'HomeRun': '8'}, {'Year': '2024', 'Team': 'KT', 'Avg': '0.289', 'Hit': '159', 'HomeRun': '26'}, {'Year': '2025', 'Team': 'KT', 'Avg': '0.255', 'Hit': '40', 'HomeRun': '7'}, {'Avg': '0.305', 'Hit': '964', 'HomeRun': '193'}]"
권동진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/51003.jpg,52,내야수(우투좌타),178cm/83kg,"[{'Year': '2021', 'Team': 'KT', 'Avg': '0.254', 'Hit': '17', 'HomeRun': '1'}, {'Year': '2022', 'Team': 'KT', 'Avg': '0.132', 'Hit': '5', 'HomeRun': '0'}, {'Year': '2024', 'Team': 'KT', 'Avg': '0.222', 'Hit': '2', 'HomeRun': '0'}, {'Year': '2025', 'Team': 'KT', 'Avg': '0.250', 'Hit': '45', 'HomeRun': '0'}, {'Avg': '0.235', 'Hit': '69', 'HomeRun': '13'}]"
허경민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/79240.jpg,13,내야수(우투우타),176cm/69kg,"[{'Year': '2012', 'Team': '두산', 'Avg': '0.266', 'Hit': '41', 'HomeRun': '0'}, {'Year': '2013', 'Team': '두산', 'Avg': '0.298', 'Hit': '68', 'HomeRun': '1'}, {'Year': '2014', 'Team': '두산', 'Avg': '0.247', 'Hit': '49', 'HomeRun': '0'}, {'Year': '2015', 'Team': '두산', 'Avg': '0.317', 'Hit': '128', 'HomeRun': '1'}, {'Year': '2016', 'Team': '두산', 'Avg': '0.286', 'Hit': '154', 'HomeRun': '7'}, {'Year': '2017', 'Team': '두산', 'Avg': '0.257', 'Hit': '95', 'HomeRun': '3'}, {'Year': '2018', 'Team': '두산', 'Avg': '0.324', 'Hit': '167', 'HomeRun': '10'}, {'Year': '2019', 'Team': '두산', 'Avg': '0.288', 'Hit': '137', 'HomeRun': '4'}, {'Year': '2020', 'Team': '두산', 'Avg': '0.332', 'Hit': '145', 'HomeRun': '7'}, {'Year': '2021', 'Team': '두산', 'Avg': '0.278', 'Hit': '130', 'HomeRun': '5'}, {'Year': '2022', 'Team': '두산', 'Avg': '0.289', 'Hit': '125', 'HomeRun': '8'}, {'Year': '2023', 'Team': '두산', 'Avg': '0.268', 'Hit': '115', 'HomeRun': '7'}, {'Year': '2024', 'Team': '두산', 'Avg': '0.309', 'Hit': '129', 'HomeRun': '7'}, {'Year': '2025', 'Team': 'KT', 'Avg': '0.249', 'Hit': '52', 'HomeRun': '1'}, {'Avg': '0.291', 'Hit': '1535', 'HomeRun': '276'}]"
